Media ID;Title;Raw OD600nm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.083666667;0.083333333;0.084;0.084666667;0.085666667;0.086666667;0.088;0.089666667;0.091333333;0.094;0.097;0.100333333;0.103666667;0.108;0.11;0.115666667;0.119;0.125333333;0.131333333;0.139666667;0.149333333;0.159333333;0.184;0.219;0.248;0.288;0.35;0.427333333;0.533333333;0.671666667;0.819333333;0.972;1.124333333;1.233333333;1.313666667;1.368333333;1.414666667;1.449;1.468666667;1.473666667;1.471;1.467;1.461666667;1.455;1.449333333;1.442333333;1.435666667;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0.00057735;0.00057735;0;0.00057735;0.00057735;0.00057735;0;0.00057735;0.00057735;0.001;0.001732051;0.002309401;0.005033223;0.002645751;0.003;0.00057735;0.002645751;0.00321455;0.00450925;0.00321455;0.002081666;0.002081666;0.012529964;0.003605551;0.005291503;0.00781025;0.013076697;0.014433757;0.02145538;0.02307235;0.024090109;0.022605309;0.021571586;0.018147543;0.011590226;0.011015141;0.01040833;0.010440307;0.015567059;0.021079216;0.02330236;0.02330236;0.021779195;0.021377558;0.022898326;0.022898326;0.022744963;;;;;;;;;;;;;;;;;;;;;;;;;
12;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (mean);0.084;0.083333333;0.084;0.084;0.085;0.086333333;0.088333333;0.089666667;0.092333333;0.095333333;0.099333333;0.104;0.111666667;0.122666667;0.138;0.155666667;0.179666667;0.21;0.252666667;0.304333333;0.415;0.525333333;0.669666667;0.842333333;1.001333333;1.152666667;1.247333333;1.338333333;1.408;1.459666667;1.489333333;1.480333333;1.477;1.477333333;1.477333333;1.473666667;1.468;1.464333333;1.460666667;1.457;1.453333333;1.449333333;1.446;1.444666667;1.446333333;1.448666667;1.453;;;;;;;;;;;;;;;;;;;;;;;;;
;OD600nm (stdev);0;0.00057735;0;0;0;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.00057735;0.001;0.003511885;0.004163332;0.003605551;0.008082904;0.007234178;0.006928203;0.007371115;0.005773503;0.007;0.008621678;0.015631165;0.024583192;0.011015141;0.008504901;0.013650397;0.009291573;0.014106736;0.007637626;0.006110101;0.03453018;0.03579106;0.040079088;0.043015501;0.047056703;0.054064776;0.058286648;0.063532144;0.068;0.073595743;0.077693844;0.083450584;0.09250045;0.104963486;0.118711134;0.134029847;;;;;;;;;;;;;;;;;;;;;;;;;
13;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;15.98888889;16.32222222;16.65555556;16.98888889;17.32222222;17.65555556;17.98888889;18.32222222;18.65555556;18.98888889;19.32222222;19.65555556;19.98888889;;;;;;;;;;;;
;OD600nm (mean);0.086;0.085666667;0.085666667;0.086;0.086;0.086666667;0.089;0.091;0.093;0.097;0.114333333;0.126;0.139333333;0.157;0.179333333;0.212333333;0.253;0.303666667;0.362666667;0.440666667;0.535;0.645;0.750666667;0.865;0.972333333;1.083666667;1.140333333;1.193;1.247;1.298;1.349;1.396;1.437;1.473;1.49;1.503;1.521;1.549333333;1.59;1.600666667;1.599666667;1.587333333;1.577333333;1.567333333;1.559333333;1.551333333;1.545;1.539;1.533;1.528;1.523;1.518;1.513666667;1.508666667;1.505;1.500333333;1.497;1.492;1.489333333;1.486333333;;;;;;;;;;;;
;OD600nm (stdev);0;0.00057735;0.00057735;0;0;0.00057735;0;0;0;0;0.00057735;0;0.00057735;0;0.00057735;0.001527525;0.002645751;0.00305505;0.001527525;0.003511885;0.004582576;0.004582576;0.007234178;0.007;0.006429101;0.009291573;0.006350853;0.006928203;0.002645751;0.002645751;0.002645751;0.002645751;0.003605551;0.003605551;0.005291503;0.004358899;0.006244998;0.006429101;0.014422205;0.00321455;0.001154701;0.001527525;0.001527525;0.002081666;0.001154701;0.002081666;0.001732051;0.001732051;0.001732051;0.001732051;0.001732051;0.001732051;0.00057735;0.00057735;0;0.00057735;0.001;0;0.00057735;0.00057735;;;;;;;;;;;;
14;Time;0.322222222;0.655555556;0.988888889;1.322222222;1.655555556;1.988888889;2.322222222;2.655555556;2.988888889;3.322222222;3.655555556;3.988888889;4.322222222;4.655555556;4.988888889;5.322222222;5.655555556;5.988888889;6.322222222;6.655555556;6.988888889;7.322222222;7.655555556;7.988888889;8.322222222;8.655555556;8.988888889;9.322222222;9.655555556;9.988888889;10.32222222;10.65555556;10.98888889;11.32222222;11.65555556;11.98888889;12.32222222;12.65555556;12.98888889;13.32222222;13.65555556;13.98888889;14.32222222;14.65555556;14.98888889;15.32222222;15.65555556;15.98888889;16.32222222;16.65555556;16.98888889;17.32222222;17.65555556;17.98888889;18.32222222;18.65555556;18.98888889;19.32222222;19.65555556;19.98888889;;;;;;;;;;;;
